code;pairCode;name;price;priceRatio;standardPrice;purchasePrice;purchasePriceVatRate;purchasePriceIncludingVat;actionPrice;maxDiscount;pricelist:2:price;pricelist:5:price;pricelist:8:price;pricelist:11:price;pricelist:14:price;pricelist:17:price;pricelist:20:price;pricelist:23:price;pricelist:26:price;pricelist:29:price
104455;78;Prút SENSAS Black Arrow Method Feeder 150;59,95;1;59,95;27,76;23;1;59,95;;57,55;56,35;55,15;53,96;52,76;51,56;50,36;49,16;47,96;44,96
104456;78;Prút SENSAS Black Arrow Method Feeder 150;63,95;1;63,95;29,61;23;1;63,95;;61,39;60,11;58,83;57,56;56,28;55,00;53,72;52,44;51,16;47,96
104457;78;Prút SENSAS Black Arrow Method Feeder 150;67,95;1;67,95;31,47;23;1;67,95;;65,23;63,87;62,51;61,16;59,80;58,44;57,08;55,72;54,36;50,96
104458;78;Prút SENSAS Black Arrow Method Feeder 150;71,96;1;71,96;34,32;23;1;71,96;;69,08;67,64;66,20;64,76;63,32;61,89;60,45;59,01;57,57;53,97
104471;79;Boilie STARBAITS Grab & Go Global, Scopex, 800 g;5,60;1;5,60;2,75;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
104472;79;Boilie STARBAITS Grab & Go Global, Scopex, 800 g;5,60;1;5,60;2,75;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
104473;79;Boilie STARBAITS Grab & Go Global, Scopex, 800 g;5,60;1;5,60;2,75;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
104488;80;Boilie v dipe STARBAITS Pro Strawberry & Spice, 150 g;6,70;1;6,70;3,03;23;1;6,70;;6,43;6,30;6,16;6,03;5,90;5,76;5,63;5,49;5,36;5,03
104489;80;Boilie v dipe STARBAITS Pro Strawberry & Spice, 150 g;6,70;1;6,70;3,33;23;1;6,70;;6,43;6,30;6,16;6,03;5,90;5,76;5,63;5,49;5,36;5,03
104499;;Podložka STARBAITS Monster Mat;144,96;1;144,96;70,69;23;1;144,96;;139,16;136,26;133,36;130,46;127,56;124,67;121,77;118,87;115,97;108,72
104504;81;Prúty STARBAITS D-Scover;39,95;1;39,95;19,06;23;1;39,95;;38,35;37,55;36,75;35,96;35,16;34,36;33,56;32,76;31,96;29,96
104505;81;Prúty STARBAITS D-Scover;48,95;1;48,95;22,21;23;1;48,95;;46,99;46,01;45,03;44,06;43,08;42,10;41,12;40,14;39,16;36,71
104506;81;Prúty STARBAITS D-Scover;52,95;1;52,95;24,78;23;1;52,95;;50,83;49,77;48,71;47,66;46,60;45,54;44,48;43,42;42,36;39,71
104507;81;Prúty STARBAITS D-Scover;56,95;1;56,95;25,91;23;1;56,95;;54,67;53,53;52,39;51,26;50,12;48,98;47,84;46,70;45,56;42,71
104508;81;Prúty STARBAITS D-Scover;72,95;1;72,95;33,32;23;1;72,95;;70,03;68,57;67,11;65,66;64,20;62,74;61,28;59,82;58,36;54,71
104515;;Stolík STARBAITS Table XL;119,95;1;119,95;56,94;23;1;119,95;;115,15;112,75;110,35;107,96;105,56;103,16;100,76;98,36;95,96;89,96
104520;;Taška GUNKI Overtake Box Bag Zander;59,95;1;59,95;27,76;23;1;59,95;;57,55;56,35;55,15;53,96;52,76;51,56;50,36;49,16;47,96;44,96
104533;;Dip STARBAITS PRO Strawberry & Spice Boost/ Glug, 200 ml;9,59;1;9,59;4,76;23;1;9,59;;9,21;9,01;8,82;8,63;8,44;8,25;8,06;7,86;7,67;7,19
104538;;Pelety SENSAS Method Sticky Pellets, 650 g, Kukurica;5,60;1;5,60;2,51;23;1;5,60;;5,38;5,26;5,15;5,04;4,93;4,82;4,70;4,59;4,48;4,20
105009;82;Vesta TEAM DRAGON Vest;69,36;1;69,36;26,31;23;1;69,36;;66,59;65,20;63,81;62,42;61,04;59,65;58,26;56,88;55,49;52,02
105010;82;Vesta TEAM DRAGON Vest;69,36;1;69,36;28,19;23;1;69,36;;66,59;65,20;63,81;62,42;61,04;59,65;58,26;56,88;55,49;52,02
105011;82;Vesta TEAM DRAGON Vest;69,36;1;69,36;28,19;23;1;69,36;;66,59;65,20;63,81;62,42;61,04;59,65;58,26;56,88;55,49;52,02
105042;;Vesta DRAGON DGN;59,04;1;59,04;29,47;23;1;59,04;;56,68;55,50;54,32;53,14;51,96;50,77;49,59;48,41;47,23;44,28
105605;83;Nástraha SAVAGE GEAR Cannibal Shad B, White Flash UV;0,77;1;0,77;0,39;23;1;0,77;;0,74;0,72;0,71;0,69;0,68;0,66;0,65;0,63;0,62;0,58
105623;83;Nástraha SAVAGE GEAR Cannibal Shad B, White Flash UV;1,02;1;1,02;0,46;23;1;1,02;;0,98;0,96;0,94;0,92;0,90;0,88;0,86;0,84;0,82;0,77
105648;83;Nástraha SAVAGE GEAR Cannibal Shad B, White Flash UV;0,68;1;0,68;0,30;23;1;0,68;;0,65;0,64;0,63;0,61;0,60;0,58;0,57;0,56;0,54;0,51
105654;83;Nástraha SAVAGE GEAR Cannibal Shad B, White Flash UV;1,40;1;1,40;0,63;23;1;1,40;;1,34;1,32;1,29;1,26;1,23;1,20;1,18;1,15;1,12;1,05
106630;;Sada doplnkov KINETIC Fishing Accesseries Kit, 3 ks;11,27;1;11,27;4,91;23;1;11,27;;10,82;10,59;10,37;10,14;9,92;9,69;9,47;9,24;9,02;8,45
106663;;Vobler ROBINSON Sniper SU70, 7 cm, 13 g;8,91;1;8,91;3,88;23;1;8,91;;8,55;8,38;8,20;8,02;7,84;7,66;7,48;7,31;7,13;6,68
106702;84;Tričko WESTIN Script T-SHirt, Ink Black;31,99;1;31,99;14,54;23;1;31,99;;30,71;30,07;29,43;28,79;28,15;27,51;26,87;26,23;25,59;23,99
106703;84;Tričko WESTIN Script T-SHirt, Ink Black;31,99;1;31,99;14,54;23;1;31,99;;30,71;30,07;29,43;28,79;28,15;27,51;26,87;26,23;25,59;23,99
106704;84;Tričko WESTIN Script T-SHirt, Ink Black;31,99;1;31,99;14,54;23;1;31,99;;30,71;30,07;29,43;28,79;28,15;27,51;26,87;26,23;25,59;23,99
10800;;Akumulátor BANNER Running Bull AGM 59201;167,34;1;167,34;160,00;23;1;167,34;;160,65;157,30;153,95;150,61;147,26;143,91;140,57;137,22;133,87;125,51
108014;;Krabička Pro Tackle Lure Box 25-G;12,99;1;12,99;6,97;23;1;12,99;;12,47;12,21;11,95;11,69;11,43;11,17;10,91;10,65;10,39;9,74
108026;;Súprava riadov NAYVER Kochset, 4-dielna;16,99;1;16,99;9,45;23;1;16,99;10;16,31;15,97;15,63;15,29;15,29;15,29;15,29;15,29;15,29;15,29
108603;;Nástraha BALZER Ripper Kauli 12,5 cm, Purple Chartreuse;2,30;1;2,30;1,23;23;1;2,30;;2,21;2,16;2,12;2,07;2,02;1,98;1,93;1,89;1,84;1,73
108636;85;Zavŕtavacia špirála BALZER Shirasu Soft Lure Screw Spirale Vite, 5 ks;1,40;1;1,40;0,76;23;1;1,40;;1,34;1,32;1,29;1,26;1,23;1,20;1,18;1,15;1,12;1,05
108637;85;Zavŕtavacia špirála BALZER Shirasu Soft Lure Screw Spirale Vite, 5 ks;1,80;1;1,80;1,01;23;1;1,80;;1,73;1,69;1,66;1,62;1,58;1,55;1,51;1,48;1,44;1,35
108652;;Podložka BALZER Shirasu Street Unhooking Mat;23,80;1;23,80;13,01;23;1;23,80;;22,85;22,37;21,90;21,42;20,94;20,47;19,99;19,52;19,04;17,85
108684;;Plandavka BALZER Shooter Spoon 2,5 g, Pellet;5,40;1;5,40;2,98;23;1;5,40;;5,18;5,08;4,97;4,86;4,75;4,64;4,54;4,43;4,32;4,05
108700;;Taška BALZER Shirasu Street Waist Bag;31,21;1;31,21;17,05;23;1;31,21;;29,96;29,34;28,71;28,09;27,46;26,84;26,22;25,59;24,97;23,41
108716;;Koreniaca zmes BALZER Pstruh Hungarian Delikat na údenie;6,61;1;6,61;3,63;23;1;6,61;;6,35;6,21;6,08;5,95;5,82;5,68;5,55;5,42;5,29;4,96
108732;;Kufrík BALZER TM 707-T;89,99;1;89,99;50,33;23;1;89,99;;86,39;84,59;82,79;80,99;79,19;77,39;75,59;73,79;71,99;67,49
109114;86;Krmivo TB Baits PVA Method Mix Chilli Spice;5,99;1;5,99;2,92;23;1;5,99;15;5,75;5,63;5,51;5,39;5,27;5,15;5,09;5,09;5,09;5,09
109115;86;Krmivo TB Baits PVA Method Mix Chilli Spice;12,99;1;12,99;6,33;23;1;12,99;15;12,47;12,21;11,95;11,69;11,43;11,17;11,04;11,04;11,04;11,04
109145;87;Dipované boilie TB Baits Boosted Grand Krill, 120 g;6,49;1;6,49;4,24;23;1;6,49;15;6,23;6,10;5,97;5,84;5,71;5,58;5,52;5,52;5,52;5,52
109146;87;Dipované boilie TB Baits Boosted Grand Krill, 120 g;6,49;1;6,49;3,16;23;1;6,49;15;6,23;6,10;5,97;5,84;5,71;5,58;5,52;5,52;5,52;5,52
109147;87;Dipované boilie TB Baits Boosted Grand Krill, 120 g;6,49;1;6,49;3,16;23;1;6,49;15;6,23;6,10;5,97;5,84;5,71;5,58;5,52;5,52;5,52;5,52
110408;;Penové nástrahy APS Slim SET-1, 160 mm, bal. 3 ks;6,99;1;6,99;3,03;23;1;6,99;;6,71;6,57;6,43;6,29;6,15;6,01;5,87;5,73;5,59;5,24
110425;;Penová nástraha APS Jig Head 175 mm, Foam Lure, Set-2, bal. 3 ks;7,39;1;7,39;2,94;23;1;7,39;;7,09;6,95;6,80;6,65;6,50;6,36;6,21;6,06;5,91;5,54
111074;88;Prút SPORTEX Invictus CS-2 Carp;256,20;1;256,20;174,22;23;1;256,20;;245,95;240,83;235,70;230,58;225,46;220,33;215,21;210,08;204,96;192,15
111185;88;Prút SPORTEX Invictus CS-2 Carp;0,00;1;0,00;0,00;;;0,00;0;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
111139;;Sonar LOWRANCE Elite FS™ 9, bez sondy;1167,20;1;1167,20;931,48;23;1;1167,20;4;1120,51;1120,51;1120,51;1120,51;1120,51;1120,51;1120,51;1120,51;1120,51;1120,51
111172;;Sonda ActiveTarget™2 XL a modul Active Target 2;2335,77;1;2335,77;1863,94;23;1;2335,77;4;2242,34;2242,34;2242,34;2242,34;2242,34;2242,34;2242,34;2242,34;2242,34;2242,34
112376;;Podsedák STARKBOAT s úložným priestorom, 95 cm, šedý;50,00;1;50,00;37,59;23;1;50,00;10;48,00;47,00;46,00;45,00;45,00;45,00;45,00;45,00;45,00;45,00
112392;;Rohatka kotvy STARKBOAT;11,00;1;11,00;8,81;23;1;11,00;10;10,56;10,34;10,12;9,90;9,90;9,90;9,90;9,90;9,90;9,90
112819;89;Tričko FISHING POINT Carp Cartel Padre;25,01;1;25,01;18,99;23;1;25,01;;24,01;23,51;23,01;22,51;22,01;21,51;21,01;20,51;20,01;18,76
112820;89;Tričko FISHING POINT Carp Cartel Padre;25,01;1;25,01;18,99;23;1;25,01;;24,01;23,51;23,01;22,51;22,01;21,51;21,01;20,51;20,01;18,76
112821;89;Tričko FISHING POINT Carp Cartel Padre;25,01;1;25,01;18,99;23;1;25,01;;24,01;23,51;23,01;22,51;22,01;21,51;21,01;20,51;20,01;18,76
112822;89;Tričko FISHING POINT Carp Cartel Padre;25,01;1;25,01;18,99;23;1;25,01;;24,01;23,51;23,01;22,51;22,01;21,51;21,01;20,51;20,01;18,76
112823;89;Tričko FISHING POINT Carp Cartel Padre;25,01;1;25,01;18,99;23;1;25,01;;24,01;23,51;23,01;22,51;22,01;21,51;21,01;20,51;20,01;18,76
12316;90;Rotačka MEPPS Aglia TW strieborná lienka;3,90;1;3,90;2,39;23;1;3,90;;3,74;3,67;3,59;3,51;3,43;3,35;3,28;3,20;3,12;2,93
12328;90;Rotačka MEPPS Aglia TW strieborná lienka;4,00;1;4,00;2,39;23;1;4,00;;3,84;3,76;3,68;3,60;3,52;3,44;3,36;3,28;3,20;3,00
12789;;Podberák SENSAS;13,95;1;13,95;6,54;23;1;13,95;;13,39;13,11;12,83;12,56;12,28;12,00;11,72;11,44;11,16;10,46
13134A;91;Skladacia kotva SPORTS;9,22;1;9,22;7,13;23;1;9,22;;8,85;8,67;8,48;8,30;8,11;7,93;7,74;7,56;7,38;6,92
13134B;91;Skladacia kotva SPORTS;24,00;1;24,00;17,34;23;1;24,00;;23,04;22,56;22,08;21,60;21,12;20,64;20,16;19,68;19,20;18,00
13134C;91;Skladacia kotva SPORTS;40,00;1;40,00;34,85;23;1;40,00;;38,40;37,60;36,80;36,00;35,20;34,40;33,60;32,80;32,00;30,00
13134D;91;Skladacia kotva SPORTS;45,10;1;45,10;25,02;23;1;45,10;;43,30;42,39;41,49;40,59;39,69;38,79;37,88;36,98;36,08;33,83
13134E;91;Skladacia kotva SPORTS;50,18;1;50,18;34,68;23;1;50,18;;48,17;47,17;46,17;45,16;44,16;43,15;42,15;41,15;40,14;37,64
13134F;91;Skladacia kotva SPORTS;89,18;1;89,18;35,15;23;1;89,18;;85,61;83,83;82,05;80,26;78,48;76,69;74,91;73,13;71,34;66,89
13134H;91;Skladacia kotva SPORTS;117,87;1;117,87;27,00;23;1;117,87;;113,16;110,80;108,44;106,08;103,73;101,37;99,01;96,65;94,30;88,40
13134I;91;Skladacia kotva SPORTS;147,60;1;147,60;49,32;23;1;147,60;;141,70;138,74;135,79;132,84;129,89;126,94;123,98;121,03;118,08;110,70
13134J;91;Skladacia kotva SPORTS;161,95;1;161,95;38,98;23;1;161,95;;155,47;152,23;148,99;145,76;142,52;139,28;136,04;132,80;129,56;121,46
65106;91;Skladacia kotva SPORTS;19,78;1;19,78;10,20;23;1;19,78;;18,99;18,59;18,20;17,80;17,41;17,01;16,62;16,22;15,82;14,84
14400A;92;Veslo pevné 1,5 m/ 1 ks;22,55;1;22,55;11,08;23;1;22,55;10;21,65;21,20;20,75;20,30;20,30;20,30;20,30;20,30;20,30;20,30
14400B;92;Veslo pevné 1,5 m/ 1 ks;28,70;1;28,70;21,00;23;1;28,70;10;27,55;26,98;26,40;25,83;25,83;25,83;25,83;25,83;25,83;25,83
14816;;Čln Katamaran KOLIBRI Sea Cat KM-300CM, tmavo šedý, Air-deck podlaha;1122,38;1;1122,38;716,26;23;1;1122,38;10;1077,48;1055,04;1032,59;1010,14;1010,14;1010,14;1010,14;1010,14;1010,14;1010,14
14834;;Ventil kompletný BRAVO čierny;9,45;1;9,45;7,50;23;1;9,45;10;9,07;8,88;8,69;8,51;8,51;8,51;8,51;8,51;8,51;8,51
15300;93;Kopyto MIKADO Fishunter;0,50;1;0,50;0,13;23;1;0,46;25;0,46;0,46;0,46;0,45;0,44;0,43;0,42;0,41;0,40;0,38
15447;93;Kopyto MIKADO Fishunter;0,44;1;0,44;0,20;23;1;0,40;25;0,40;0,40;0,40;0,40;0,39;0,38;0,37;0,36;0,35;0,33
25886;93;Kopyto MIKADO Fishunter;0,69;1;0,69;0,24;23;1;0,63;25;0,63;0,63;0,63;0,62;0,61;0,59;0,58;0,57;0,55;0,52
15587;94;Podložka DELPHIN C-Mat;14,94;1;14,94;8,79;23;1;12,70;25;12,70;12,70;12,70;12,70;12,70;12,70;12,55;12,25;11,95;11,21
39320;94;Podložka DELPHIN C-Mat;9,95;1;9,95;5,31;23;1;8,46;25;8,46;8,46;8,46;8,46;8,46;8,46;8,36;8,16;7,96;7,46
16706;;Skladacie miešadlo MIVARDI na krmivo;15,36;1;15,36;7,51;23;1;13,82;10;13,82;13,82;13,82;13,82;13,82;13,82;13,82;13,82;13,82;13,82
16912;;Spacák MIVARDI Executive;88,99;1;88,99;48,55;23;1;80,09;10;80,09;80,09;80,09;80,09;80,09;80,09;80,09;80,09;80,09;80,09
16996;;Kreslo MIVARDI Chair Premium Long;71,73;1;71,73;36,15;23;1;64,56;10;64,56;64,56;64,56;64,56;64,56;64,56;64,56;64,56;64,56;64,56
17378;95;Vlasec AWA´S Ion Power Reflector LCS;17,13;1;17,13;9,63;23;1;17,13;;16,44;16,10;15,76;15,42;15,07;14,73;14,39;14,05;13,70;12,85
17379;95;Vlasec AWA´S Ion Power Reflector LCS;17,80;1;17,80;10,02;23;1;17,80;;17,09;16,73;16,38;16,02;15,66;15,31;14,95;14,60;14,24;13,35
17380;95;Vlasec AWA´S Ion Power Reflector LCS;18,40;1;18,40;10,36;23;1;18,40;;17,66;17,30;16,93;16,56;16,19;15,82;15,46;15,09;14,72;13,80
17381;95;Vlasec AWA´S Ion Power Reflector LCS;19,00;1;19,00;10,69;23;1;19,00;;18,24;17,86;17,48;17,10;16,72;16,34;15,96;15,58;15,20;14,25
17382;95;Vlasec AWA´S Ion Power Reflector LCS;19,80;1;19,80;11,15;23;1;19,80;;19,01;18,61;18,22;17,82;17,42;17,03;16,63;16,24;15,84;14,85
17417;96;Vlasec AWA´S Ion Power Fluo+ Sun;16,00;1;16,00;8,99;23;1;16,00;;15,36;15,04;14,72;14,40;14,08;13,76;13,44;13,12;12,80;12,00
17418;96;Vlasec AWA´S Ion Power Fluo+ Sun;17,15;1;17,15;9,64;23;1;17,15;;16,46;16,12;15,78;15,44;15,09;14,75;14,41;14,06;13,72;12,86
17419;96;Vlasec AWA´S Ion Power Fluo+ Sun;18,51;1;18,51;10,40;23;1;18,51;;17,77;17,40;17,03;16,66;16,29;15,92;15,55;15,18;14,81;13,88
17420;96;Vlasec AWA´S Ion Power Fluo+ Sun;19,29;1;19,29;10,84;23;1;19,29;;18,52;18,13;17,75;17,36;16,98;16,59;16,20;15,82;15,43;14,47
17421;96;Vlasec AWA´S Ion Power Fluo+ Sun;19,82;1;19,82;11,13;23;1;19,82;;19,03;18,63;18,23;17,84;17,44;17,05;16,65;16,25;15,86;14,87
17422;96;Vlasec AWA´S Ion Power Fluo+ Sun;20,50;1;20,50;11,53;23;1;20,50;;19,68;19,27;18,86;18,45;18,04;17,63;17,22;16,81;16,40;15,38
18407;;Podložka StarBAITS Session Mat;21,96;1;21,96;11,18;23;1;21,96;;21,08;20,64;20,20;19,76;19,32;18,89;18,45;18,01;17,57;16,47
18638;;Foullix SENSAS - sušená patentka;12,50;1;12,50;6,12;23;1;12,50;;12,00;11,75;11,50;11,25;11,00;10,75;10,50;10,25;10,00;9,38
100093;97;Bič ROBINSON Magnetic Flexible Pole;13,35;1;13,35;6,90;23;1;13,35;;12,82;12,55;12,28;12,02;11,75;11,48;11,21;10,95;10,68;10,01
19411;97;Bič ROBINSON Magnetic Flexible Pole;7,69;1;7,69;3,79;23;1;7,69;;7,38;7,23;7,07;6,92;6,77;6,61;6,46;6,31;6,15;5,77
19412;97;Bič ROBINSON Magnetic Flexible Pole;9,66;1;9,66;4,55;23;1;9,66;;9,27;9,08;8,89;8,69;8,50;8,31;8,11;7,92;7,73;7,25
19489;;Špičky ROBINSON Stinger Feeder 3 ks;15,99;1;15,99;6,08;23;1;15,99;;15,35;15,03;14,71;14,39;14,07;13,75;13,43;13,11;12,79;11,99
19532;98;Twister ROBINSON Tritail Twist 3,5 cm;0,18;1;0,18;0,06;23;1;0,18;;0,17;0,17;0,17;0,16;0,16;0,15;0,15;0,15;0,14;0,14
19534;98;Twister ROBINSON Tritail Twist 3,5 cm;0,20;1;0,20;0,04;23;1;0,20;;0,19;0,19;0,18;0,18;0,18;0,17;0,17;0,16;0,16;0,15
19655;98;Twister ROBINSON Tritail Twist 3,5 cm;0,20;1;0,20;0,06;23;1;0,20;;0,19;0,19;0,18;0,18;0,18;0,17;0,17;0,16;0,16;0,15
19659;99;Prút ROBINSON Firebird Fly;51,24;1;51,24;25,99;23;1;51,24;;49,19;48,17;47,14;46,12;45,09;44,07;43,04;42,02;40,99;38,43
19660;99;Prút ROBINSON Firebird Fly;49,95;1;49,95;26,50;23;1;49,95;;47,95;46,95;45,95;44,96;43,96;42,96;41,96;40,96;39,96;37,46
19661;99;Prút ROBINSON Firebird Fly;52,28;1;52,28;21,71;23;1;52,28;;50,19;49,14;48,10;47,05;46,01;44,96;43,92;42,87;41,82;39,21
19810;;Twister ROBINSON Classic Twist 8 cm;0,30;1;0,30;0,13;23;1;0,30;;0,29;0,28;0,28;0,27;0,26;0,26;0,25;0,25;0,24;0,23
20354;;Puzdro KORDA Compac Tele 3 Rod Holdall 135 cm;117,82;1;117,82;63,86;23;1;117,82;;113,11;110,75;108,39;106,04;103,68;101,33;98,97;96,61;94,26;88,37
21561;;Navijak Black Cat Extreme 495;249,00;1;;;23;1;;;239,04;234,06;229,08;224,10;219,12;214,14;209,16;204,18;199,20;186,75
22259;;Gumolano čierne;0,47;1;0,47;0,26;23;1;0,47;;0,45;0,44;0,43;0,42;0,41;0,40;0,39;0,39;0,38;0,35
23132CE;100;Kukurica CarpZoom Premium Maize;3,60;1;3,60;2,50;23;1;3,60;;3,46;3,38;3,31;3,24;3,17;3,10;3,02;2,95;2,88;2,70
23132JA;100;Kukurica CarpZoom Premium Maize;3,95;1;3,95;2,58;23;1;3,95;;3,79;3,71;3,63;3,56;3,48;3,40;3,32;3,24;3,16;2,96
23132ME;100;Kukurica CarpZoom Premium Maize;3,60;1;3,60;2,50;23;1;3,60;;3,46;3,38;3,31;3,24;3,17;3,10;3,02;2,95;2,88;2,70
23132SC;100;Kukurica CarpZoom Premium Maize;3,60;1;3,60;2,58;23;1;3,60;;3,46;3,38;3,31;3,24;3,17;3,10;3,02;2,95;2,88;2,70
23222;;Krmivo CarpZoom Method Feeder;3,70;1;3,70;2,47;23;1;3,70;;3,55;3,48;3,40;3,33;3,26;3,18;3,11;3,03;2,96;2,78
23684;;Nožnice MIVARDI;7,16;1;7,16;3,30;23;1;6,44;10;6,44;6,44;6,44;6,44;6,44;6,44;6,44;6,44;6,44;6,44
23875;;Spacák MIVARDI New Dynasty;149,99;1;149,99;78,45;23;1;134,99;10;134,99;134,99;134,99;134,99;134,99;134,99;134,99;134,99;134,99;134,99
23963;;Sieťka MIVARDI Keepnet Big Carp Soft;12,29;1;12,29;5,83;23;1;11,06;10;11,06;11,06;11,06;11,06;11,06;11,06;11,06;11,06;11,06;11,06
24358;;Akumulátor EXIDE Dual;173,22;1;173,22;138,24;23;1;173,22;10;166,29;162,83;159,36;155,90;155,90;155,90;155,90;155,90;155,90;155,90
25427;101;Vlasec DELPHIN Method Feeder Strong;4,29;1;4,29;2,10;23;1;3,65;25;3,65;3,65;3,65;3,65;3,65;3,65;3,60;3,52;3,43;3,22
25962;102;Vyvažovacie olovká MIKADO;1,49;1;1,49;0,80;23;1;1,36;25;1,36;1,36;1,36;1,34;1,31;1,28;1,25;1,22;1,19;1,12
25964;102;Vyvažovacie olovká MIKADO;2,90;1;2,90;1,16;23;1;2,64;25;2,64;2,64;2,64;2,61;2,55;2,49;2,44;2,38;2,32;2,18
25965;102;Vyvažovacie olovká MIKADO;2,69;1;2,69;1,31;23;1;2,45;25;2,45;2,45;2,45;2,42;2,37;2,31;2,26;2,21;2,15;2,02
27240;103;Úchyt PROLOGIC De Luxe Butt Klinger;8,00;1;8,00;4,78;23;1;8,00;;7,68;7,52;7,36;7,20;7,04;6,88;6,72;6,56;6,40;6,00
27241;103;Úchyt PROLOGIC De Luxe Butt Klinger;8,99;1;8,99;4,78;23;1;8,99;;8,63;8,45;8,27;8,09;7,91;7,73;7,55;7,37;7,19;6,74
27887;;Rýchloklip s krúžkom Quick Change Swivels With Ring;1,40;1;1,40;0,77;23;1;1,40;;1,34;1,32;1,29;1,26;1,23;1,20;1,18;1,15;1,12;1,05
27910;;Kopyto ESOX Raptor Lures;1,00;1;1,00;0,56;23;1;1,00;;0,96;0,94;0,92;0,90;0,88;0,86;0,84;0,82;0,80;0,75
28111;;Jedálenská sada MIVARDI Premium;40,98;1;40,98;20,03;23;1;36,88;10;36,88;36,88;36,88;36,88;36,88;36,88;36,88;36,88;36,88;36,88
28567;;Váha MIVARDI New Dynasty;28,68;1;28,68;14,02;23;1;25,81;10;25,81;25,81;25,81;25,81;25,81;25,81;25,81;25,81;25,81;25,81
28887;;Gumený úchyt MIVARDI Rubber Rod Rest;1,69;1;1,69;0,63;23;1;1,52;10;1,52;1,52;1,52;1,52;1,52;1,52;1,52;1,52;1,52;1,52
29203;104;Obaľovací dip MIKBAITS Fluo;7,20;1;7,20;5,61;23;1;7,20;10;6,91;6,77;6,62;6,48;6,48;6,48;6,48;6,48;6,48;6,48
29205;104;Obaľovací dip MIKBAITS Fluo;7,20;1;7,20;5,38;23;1;7,20;10;6,91;6,77;6,62;6,48;6,48;6,48;6,48;6,48;6,48;6,48
29720;104;Obaľovací dip MIKBAITS Fluo;7,38;1;7,38;5,16;23;1;7,38;10;7,08;6,94;6,79;6,64;6,64;6,64;6,64;6,64;6,64;6,64
33304;104;Obaľovací dip MIKBAITS Fluo;7,49;1;7,49;5,36;23;1;7,49;10;7,19;7,04;6,89;6,74;6,74;6,74;6,74;6,74;6,74;6,74
29351;105;Pelety MIKBAITS Halibut v dipe Cesnak;3,96;1;3,96;2,99;23;1;3,96;10;3,80;3,72;3,64;3,56;3,56;3,56;3,56;3,56;3,56;3,56
29502;105;Pelety MIKBAITS Halibut v dipe Cesnak;3,96;1;3,96;3,08;23;1;3,96;10;3,80;3,72;3,64;3,56;3,56;3,56;3,56;3,56;3,56;3,56
29918;106;Rozpustné boilie MIKBAITS TactiQ;6,14;1;6,14;4,27;23;1;6,14;10;5,89;5,77;5,65;5,53;5,53;5,53;5,53;5,53;5,53;5,53
29919;106;Rozpustné boilie MIKBAITS TactiQ;6,14;1;6,14;4,30;23;1;6,14;10;5,89;5,77;5,65;5,53;5,53;5,53;5,53;5,53;5,53;5,53
29923;106;Rozpustné boilie MIKBAITS TactiQ;6,14;1;6,14;4,27;23;1;6,14;10;5,89;5,77;5,65;5,53;5,53;5,53;5,53;5,53;5,53;5,53
29924;106;Rozpustné boilie MIKBAITS TactiQ;6,14;1;6,14;4,27;23;1;6,14;10;5,89;5,77;5,65;5,53;5,53;5,53;5,53;5,53;5,53;5,53
29925;106;Rozpustné boilie MIKBAITS TactiQ;6,14;1;6,14;3,56;23;1;6,14;10;5,89;5,77;5,65;5,53;5,53;5,53;5,53;5,53;5,53;5,53
29927;106;Rozpustné boilie MIKBAITS TactiQ;6,14;1;6,14;4,30;23;1;6,14;10;5,89;5,77;5,65;5,53;5,53;5,53;5,53;5,53;5,53;5,53
29970;106;Rozpustné boilie MIKBAITS TactiQ;6,24;1;6,24;4,48;23;1;6,24;10;5,99;5,87;5,74;5,62;5,62;5,62;5,62;5,62;5,62;5,62
29971;106;Rozpustné boilie MIKBAITS TactiQ;6,14;1;6,14;4,30;23;1;6,14;10;5,89;5,77;5,65;5,53;5,53;5,53;5,53;5,53;5,53;5,53
30540;;Vankúš GABY Ostriež;17,43;1;17,43;12,50;23;1;17,43;10;16,73;16,38;16,04;15,69;15,69;15,69;15,69;15,69;15,69;15,69
30877;107;Šnúra KORDA Basix Braided Hooklink;5,62;1;5,62;3,05;23;1;5,62;;5,40;5,28;5,17;5,06;4,95;4,83;4,72;4,61;4,50;4,22
30878;107;Šnúra KORDA Basix Braided Hooklink;5,62;1;5,62;3,05;23;1;5,62;;5,40;5,28;5,17;5,06;4,95;4,83;4,72;4,61;4,50;4,22
30P;;Darčeková poukážka 30 €;30,00;1;30,00;6,71;23;1;;;28,80;28,20;27,60;27,00;26,40;25,80;25,20;24,60;24,00;22,50
31180;;Vankúš GABY Šťuka gigant;27,16;1;27,16;19,48;23;1;27,16;10;26,07;25,53;24,99;24,44;24,44;24,44;24,44;24,44;24,44;24,44
31281;108;Šnúra ROBINSON Titan Power GA X4;9,18;1;9,18;3,42;23;1;9,18;;8,81;8,63;8,45;8,26;8,08;7,89;7,71;7,53;7,34;6,89
